 #Energy       XX              YY             ZZ              XY              YZ              XZ       
 14.8400  1.05095212E+00  1.05095212E+00  1.05095212E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 14.9042  1.07736780E+00  1.07736780E+00  1.07736780E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 14.9684  1.09696987E+00  1.09696987E+00  1.09696987E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 15.0327  1.10504789E+00  1.10504789E+00  1.10504789E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 15.0969  1.09703880E+00  1.09703880E+00  1.09703880E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 15.1612  1.07103875E+00  1.07103875E+00  1.07103875E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 15.2254  1.03021179E+00  1.03021179E+00  1.03021179E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 15.2897  9.82967094E-01  9.82967094E-01  9.82967094E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 15.3539  9.39571168E-01  9.39571168E-01  9.39571168E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 15.4181  9.07055879E-01  9.07055879E-01  9.07055879E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 15.4824  8.86762385E-01  8.86762385E-01  8.86762385E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 15.5466  8.78327566E-01  8.78327566E-01  8.78327566E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 15.6109  8.83372697E-01  8.83372697E-01  8.83372697E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 15.6751  9.03800420E-01  9.03800420E-01  9.03800420E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 15.7394  9.36254318E-01  9.36254318E-01  9.36254318E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 15.8036  9.69821318E-01  9.69821318E-01  9.69821318E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 15.8678  9.91317139E-01  9.91317139E-01  9.91317139E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 15.9321  9.93978146E-01  9.93978146E-01  9.93978146E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 15.9963  9.82768499E-01  9.82768499E-01  9.82768499E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 16.0606  9.69206114E-01  9.69206114E-01  9.69206114E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 16.1248  9.59716569E-01  9.59716569E-01  9.59716569E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 16.1891  9.51908969E-01  9.51908969E-01  9.51908969E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 16.2533  9.43230701E-01  9.43230701E-01  9.43230701E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 16.3175  9.39720219E-01  9.39720219E-01  9.39720219E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 16.3818  9.51808340E-01  9.51808340E-01  9.51808340E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 16.4460  9.83373614E-01  9.83373614E-01  9.83373614E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00
 16.5103  1.02848824E+00  1.02848824E+00  1.02848824E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 16.5745  1.07733911E+00  1.07733911E+00  1.07733911E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 16.6387  1.12221413E+00  1.12221413E+00  1.12221413E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 16.7030  1.15855581E+00  1.15855581E+00  1.15855581E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 16.7672  1.18403225E+00  1.18403225E+00  1.18403225E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 16.8315  1.19897748E+00  1.19897748E+00  1.19897748E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 16.8957  1.20790537E+00  1.20790537E+00  1.20790537E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 16.9600  1.21838529E+00  1.21838529E+00  1.21838529E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 17.0242  1.23671045E+00  1.23671045E+00  1.23671045E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 17.0884  1.26437122E+00  1.26437122E+00  1.26437122E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 17.1527  1.29839906E+00  1.29839906E+00  1.29839906E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 17.2169  1.33375778E+00  1.33375778E+00  1.33375778E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 17.2812  1.36521457E+00  1.36521457E+00  1.36521457E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 17.3454  1.38809508E+00  1.38809508E+00  1.38809508E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 17.4097  1.39955853E+00  1.39955853E+00  1.39955853E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 17.4739  1.39921888E+00  1.39921888E+00  1.39921888E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 17.5381  1.38858520E+00  1.38858520E+00  1.38858520E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 17.6024  1.36966106E+00  1.36966106E+00  1.36966106E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 17.6666  1.34502323E+00  1.34502323E+00  1.34502323E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 17.7309  1.31828856E+00  1.31828856E+00  1.31828856E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 17.7951  1.29349405E+00  1.29349405E+00  1.29349405E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 17.8593  1.27320498E+00  1.27320498E+00  1.27320498E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 17.9236  1.25844853E+00  1.25844853E+00  1.25844853E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 17.9878  1.25071755E+00  1.25071755E+00  1.25071755E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 18.0521  1.25291577E+00  1.25291577E+00  1.25291577E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 18.1163  1.26652518E+00  1.26652518E+00  1.26652518E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 18.1806  1.28751998E+00  1.28751998E+00  1.28751998E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 18.2448  1.30645911E+00  1.30645911E+00  1.30645911E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 18.3090  1.31421964E+00  1.31421964E+00  1.31421964E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 18.3733  1.30810355E+00  1.30810355E+00  1.30810355E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 18.4375  1.29413173E+00  1.29413173E+00  1.29413173E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 18.5018  1.28257665E+00  1.28257665E+00  1.28257665E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 18.5660  1.27979676E+00  1.27979676E+00  1.27979676E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 18.6303  1.28466284E+00  1.28466284E+00  1.28466284E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 18.6945  1.29156538E+00  1.29156538E+00  1.29156538E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 18.7587  1.29533309E+00  1.29533309E+00  1.29533309E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 18.8230  1.29312391E+00  1.29312391E+00  1.29312391E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 18.8872  1.28417237E+00  1.28417237E+00  1.28417237E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 18.9515  1.27202335E+00  1.27202335E+00  1.27202335E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 19.0157  1.26548074E+00  1.26548074E+00  1.26548074E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 19.0800  1.27341064E+00  1.27341064E+00  1.27341064E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 19.1442  1.29597991E+00  1.29597991E+00  1.29597991E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 19.2084  1.32298689E+00  1.32298689E+00  1.32298689E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 19.2727  1.34177711E+00  1.34177711E+00  1.34177711E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
