 #Energy       XX              YY             ZZ              XY              YZ              XZ       
  8.6085  4.58636058E-01  4.58636058E-01  4.58636058E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  8.6727  4.53507904E-01  4.53507904E-01  4.53507904E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  8.7369  4.47282289E-01  4.47282289E-01  4.47282289E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  8.8012  4.42178815E-01  4.42178815E-01  4.42178815E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  8.8654  4.37092995E-01  4.37092995E-01  4.37092995E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  8.9297  4.28558096E-01  4.28558096E-01  4.28558096E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  8.9939  4.13669195E-01  4.13669195E-01  4.13669195E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  9.0582  3.93374164E-01  3.93374164E-01  3.93374164E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  9.1224  3.73491213E-01  3.73491213E-01  3.73491213E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  9.1866  3.59702347E-01  3.59702347E-01  3.59702347E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  9.2509  3.51539336E-01  3.51539336E-01  3.51539336E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  9.3151  3.43475001E-01  3.43475001E-01  3.43475001E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  9.3794  3.30647838E-01  3.30647838E-01  3.30647838E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  9.4436  3.13564336E-01  3.13564336E-01  3.13564336E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  9.5079  2.98168905E-01  2.98168905E-01  2.98168905E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  9.5721  2.90163928E-01  2.90163928E-01  2.90163928E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  9.6363  2.90387383E-01  2.90387383E-01  2.90387383E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  9.7006  2.95777970E-01  2.95777970E-01  2.95777970E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  9.7648  3.02645912E-01  3.02645912E-01  3.02645912E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  9.8291  3.08666261E-01  3.08666261E-01  3.08666261E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  9.8933  3.13212349E-01  3.13212349E-01  3.13212349E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  9.9576  3.16276875E-01  3.16276875E-01  3.16276875E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 10.0218  3.17462295E-01  3.17462295E-01  3.17462295E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 10.0860  3.16611404E-01  3.16611404E-01  3.16611404E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 10.1503  3.15503218E-01  3.15503218E-01  3.15503218E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 10.2145  3.18050131E-01  3.18050131E-01  3.18050131E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 10.2788  3.27477686E-01  3.27477686E-01  3.27477686E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 10.3430  3.43520654E-01  3.43520654E-01  3.43520654E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 10.4072  3.62756989E-01  3.62756989E-01  3.62756989E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 10.4715  3.80496114E-01  3.80496114E-01  3.80496114E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 10.5357  3.92578354E-01  3.92578354E-01  3.92578354E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
