 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.39668000E+01  0.97177308E+06  0.97177308E+06  0.11514807E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40046000E+01  0.96477190E+06  0.96477190E+06  0.10980929E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40424000E+01  0.96724617E+06  0.96724617E+06  0.10524107E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40802000E+01  0.98376784E+06  0.98376784E+06  0.10242745E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41180000E+01  0.10168516E+07  0.10168516E+07  0.10190197E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41557000E+01  0.10659619E+07  0.10659619E+07  0.10348202E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41935000E+01  0.11276506E+07  0.11276506E+07  0.10631258E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42313000E+01  0.11961952E+07  0.11961952E+07  0.10907108E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42691000E+01  0.12648407E+07  0.12648407E+07  0.11030478E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43069000E+01  0.13268799E+07  0.13268799E+07  0.10885906E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43446000E+01  0.13765479E+07  0.13765479E+07  0.10419419E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43824000E+01  0.14097725E+07  0.14097725E+07  0.96677757E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44202000E+01  0.14243757E+07  0.14243757E+07  0.87446250E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44580000E+01  0.14202620E+07  0.14202620E+07  0.78208842E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44958000E+01  0.13993234E+07  0.13993234E+07  0.70640887E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.45335000E+01  0.13652088E+07  0.13652088E+07  0.65939897E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.45713000E+01  0.13231171E+07  0.13231171E+07  0.64579283E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.46091000E+01  0.12789890E+07  0.12789890E+07  0.66247831E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.46469000E+01  0.12386714E+07  0.12386714E+07  0.70033188E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.46847000E+01  0.12064071E+07  0.12064071E+07  0.74682181E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.47224000E+01  0.11836717E+07  0.11836717E+07  0.78764723E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
