  #energy          xx             yy              zz              xy              yz              zx
  0.93651000E+01  0.32541300E+00  0.32541300E+00  0.32541300E+00             NaN             NaN             NaN
  0.94018000E+01  0.32571713E+00  0.32571713E+00  0.32571713E+00             NaN             NaN             NaN
  0.94386000E+01  0.32665740E+00  0.32665740E+00  0.32665740E+00             NaN             NaN             NaN
  0.94753000E+01  0.32793209E+00  0.32793209E+00  0.32793209E+00             NaN             NaN             NaN
  0.95120000E+01  0.32914893E+00  0.32914893E+00  0.32914893E+00             NaN             NaN             NaN
  0.95487000E+01  0.33007978E+00  0.33007978E+00  0.33007978E+00             NaN             NaN             NaN
  0.95855000E+01  0.33061927E+00  0.33061927E+00  0.33061927E+00             NaN             NaN             NaN
  0.96222000E+01  0.33080596E+00  0.33080596E+00  0.33080596E+00             NaN             NaN             NaN
  0.96589000E+01  0.33083061E+00  0.33083061E+00  0.33083061E+00             NaN             NaN             NaN
  0.96957000E+01  0.33085335E+00  0.33085335E+00  0.33085335E+00             NaN             NaN             NaN
  0.97324000E+01  0.33101625E+00  0.33101625E+00  0.33101625E+00             NaN             NaN             NaN
  0.97691000E+01  0.33142250E+00  0.33142250E+00  0.33142250E+00             NaN             NaN             NaN
  0.98058000E+01  0.33209434E+00  0.33209434E+00  0.33209434E+00             NaN             NaN             NaN
  0.98426000E+01  0.33296171E+00  0.33296171E+00  0.33296171E+00             NaN             NaN             NaN
  0.98793000E+01  0.33386216E+00  0.33386216E+00  0.33386216E+00             NaN             NaN             NaN
  0.99160000E+01  0.33461570E+00  0.33461570E+00  0.33461570E+00             NaN             NaN             NaN
  0.99527000E+01  0.33496608E+00  0.33496608E+00  0.33496608E+00             NaN             NaN             NaN
  0.99895000E+01  0.33476766E+00  0.33476766E+00  0.33476766E+00             NaN             NaN             NaN
  0.10026200E+02  0.33399827E+00  0.33399827E+00  0.33399827E+00             NaN             NaN             NaN
  0.10062900E+02  0.33284830E+00  0.33284830E+00  0.33284830E+00             NaN             NaN             NaN
  0.10099600E+02  0.33167423E+00  0.33167423E+00  0.33167423E+00             NaN             NaN             NaN
  0.10136400E+02  0.33089767E+00  0.33089767E+00  0.33089767E+00             NaN             NaN             NaN
  0.10173100E+02  0.33093321E+00  0.33093321E+00  0.33093321E+00             NaN             NaN             NaN
  0.10209800E+02  0.33203774E+00  0.33203774E+00  0.33203774E+00             NaN             NaN             NaN
  0.10246500E+02  0.33431477E+00  0.33431477E+00  0.33431477E+00             NaN             NaN             NaN
  0.10283300E+02  0.33768871E+00  0.33768871E+00  0.33768871E+00             NaN             NaN             NaN
  0.10320000E+02  0.34196896E+00  0.34196896E+00  0.34196896E+00             NaN             NaN             NaN
  0.10356700E+02  0.34684749E+00  0.34684749E+00  0.34684749E+00             NaN             NaN             NaN
