  #energy          xx             yy              zz              xy              yz              zx
  0.15215000E+01  0.23451495E+01  0.23770991E+01  0.38487599E+01  0.62963185E-01  0.21213203E-01  0.32226022E-01
  0.15335000E+01  0.23770805E+01  0.24092069E+01  0.38527057E+01  0.64505555E-01  0.21855143E-01  0.33467711E-01
  0.15454000E+01  0.24105256E+01  0.24424276E+01  0.38591888E+01  0.66252372E-01  0.21855143E-01  0.33301907E-01
  0.15574000E+01  0.24455067E+01  0.24767529E+01  0.38679825E+01  0.67082039E-01  0.21855143E-01  0.34671021E-01
  0.15694000E+01  0.24819862E+01  0.25121599E+01  0.38788647E+01  0.68500355E-01  0.23545708E-01  0.36055513E-01
  0.15814000E+01  0.25199411E+01  0.25486359E+01  0.38916273E+01  0.69149025E-01  0.23545708E-01  0.36082132E-01
  0.15934000E+01  0.25593110E+01  0.25861292E+01  0.39060417E+01  0.69886242E-01  0.24251860E-01  0.36291641E-01
  0.16053000E+01  0.26000111E+01  0.26246125E+01  0.39218834E+01  0.70713529E-01  0.24251860E-01  0.36470173E-01
  0.16173000E+01  0.26419490E+01  0.26640331E+01  0.39389691E+01  0.70784169E-01  0.24992421E-01  0.36957963E-01
  0.16293000E+01  0.26850110E+01  0.27043451E+01  0.39570931E+01  0.71202868E-01  0.24004348E-01  0.35980859E-01
  0.16413000E+01  0.27290742E+01  0.27454791E+01  0.39760740E+01  0.70846548E-01  0.24004348E-01  0.36347080E-01
  0.16533000E+01  0.27740075E+01  0.27873861E+01  0.39957378E+01  0.70789396E-01  0.24004348E-01  0.35962528E-01
  0.16652000E+01  0.28196697E+01  0.28300014E+01  0.40159384E+01  0.70584809E-01  0.24796228E-01  0.35260508E-01
  0.16772000E+01  0.28659333E+01  0.28732610E+01  0.40365371E+01  0.70000000E-01  0.24796228E-01  0.34641016E-01
  0.16892000E+01  0.29126558E+01  0.29170932E+01  0.40574095E+01  0.69454356E-01  0.24796228E-01  0.33482985E-01
  0.17012000E+01  0.29597073E+01  0.29614408E+01  0.40784428E+01  0.68952853E-01  0.24796228E-01  0.31873046E-01
  0.17132000E+01  0.30069662E+01  0.30062298E+01  0.40995702E+01  0.67796397E-01  0.24796228E-01  0.30763930E-01
  0.17251000E+01  0.30543349E+01  0.30514099E+01  0.41207076E+01  0.67386497E-01  0.24796228E-01  0.28584667E-01
  0.17371000E+01  0.31017027E+01  0.30969286E+01  0.41418041E+01  0.66415991E-01  0.24796228E-01  0.27525394E-01
  0.17491000E+01  0.31490036E+01  0.31427246E+01  0.41628225E+01  0.65452525E-01  0.25767053E-01  0.26493777E-01
  0.17611000E+01  0.31961670E+01  0.31887471E+01  0.41837501E+01  0.64498797E-01  0.25767053E-01  0.24534063E-01
  0.17731000E+01  0.32431652E+01  0.32349773E+01  0.42045698E+01  0.63557909E-01  0.25767053E-01  0.22544983E-01
  0.17850000E+01  0.32899816E+01  0.32813741E+01  0.42252750E+01  0.63422195E-01  0.26704566E-01  0.21644072E-01
  0.17970000E+01  0.33366004E+01  0.33279091E+01  0.42458853E+01  0.62531829E-01  0.26704566E-01  0.19627404E-01
  0.18090000E+01  0.33830553E+01  0.33745732E+01  0.42664197E+01  0.61692073E-01  0.27611852E-01  0.17578879E-01
  0.18210000E+01  0.34293711E+01  0.34213661E+01  0.42868839E+01  0.60833178E-01  0.29244635E-01  0.15518785E-01
  0.18330000E+01  0.34756014E+01  0.34682879E+01  0.43073054E+01  0.60000000E-01  0.29244635E-01  0.12040546E-01
  0.18449000E+01  0.35217955E+01  0.35153516E+01  0.43277118E+01  0.59184920E-01  0.30842328E-01  0.10534573E-01
  0.18569000E+01  0.35680373E+01  0.35625611E+01  0.43481126E+01  0.58366127E-01  0.31641583E-01  0.89507689E-02
  0.18689000E+01  0.36143815E+01  0.36099405E+01  0.43685290E+01  0.57609304E-01  0.32403703E-01  0.72878589E-02
  0.18809000E+01  0.36608992E+01  0.36575208E+01  0.43889772E+01  0.56814453E-01  0.33928392E-01  0.37423915E-02
  0.18929000E+01  0.37076644E+01  0.37053129E+01  0.44094406E+01  0.56131819E-01  0.34706427E-01  0.18850439E-02
  0.19048000E+01  0.37547266E+01  0.37533424E+01  0.44299255E+01  0.55371888E-01  0.36190349E-01  0.00000000E+00
  0.19168000E+01  0.38021388E+01  0.38016241E+01  0.44504223E+01  0.54624044E-01  0.37773803E-01  0.20342386E-02
  0.19288000E+01  0.38499177E+01  0.38501695E+01  0.44709011E+01  0.54066206E-01  0.38580908E-01  0.43884212E-02
  0.19408000E+01  0.38980812E+01  0.38989801E+01  0.44913380E+01  0.52473271E-01  0.39396466E-01  0.64457424E-02
  0.19528000E+01  0.39466160E+01  0.39480353E+01  0.45116772E+01  0.51794352E-01  0.41047642E-01  0.91017972E-02
  0.19647000E+01  0.39954998E+01  0.39973197E+01  0.45318921E+01  0.50229006E-01  0.41880707E-01  0.11897378E-01
  0.19767000E+01  0.40446647E+01  0.40467809E+01  0.45519015E+01  0.49599869E-01  0.43555851E-01  0.14704685E-01
  0.19887000E+01  0.40940419E+01  0.40963684E+01  0.45716527E+01  0.48087841E-01  0.43905503E-01  0.15941710E-01
  0.20007000E+01  0.41435151E+01  0.41459915E+01  0.45910662E+01  0.46237883E-01  0.44293825E-01  0.20088638E-01
  0.20127000E+01  0.41929650E+01  0.41955672E+01  0.46100573E+01  0.44767840E-01  0.46043869E-01  0.21540787E-01
  0.20246000E+01  0.42422464E+01  0.42449692E+01  0.46285353E+01  0.42897266E-01  0.46502048E-01  0.23038851E-01
  0.20366000E+01  0.42911846E+01  0.42940666E+01  0.46463933E+01  0.41954501E-01  0.46996013E-01  0.26079039E-01
  0.20486000E+01  0.43396093E+01  0.43427076E+01  0.46635389E+01  0.40592178E-01  0.47167307E-01  0.27585816E-01
  0.20606000E+01  0.43873184E+01  0.43907247E+01  0.46798340E+01  0.38160589E-01  0.47755888E-01  0.29068449E-01
  0.20726000E+01  0.44341073E+01  0.44379372E+01  0.46951838E+01  0.36272033E-01  0.48377152E-01  0.30000000E-01
  0.20845000E+01  0.44797593E+01  0.44841541E+01  0.47094441E+01  0.34410421E-01  0.48761596E-01  0.32542541E-01
  0.20965000E+01  0.45240741E+01  0.45291822E+01  0.47225009E+01  0.32759922E-01  0.48507694E-01  0.33972817E-01
  0.21085000E+01  0.45668303E+01  0.45728144E+01  0.47342070E+01  0.30103584E-01  0.49030538E-01  0.35106346E-01
  0.21205000E+01  0.46078259E+01  0.46148580E+01  0.47444546E+01  0.29181518E-01  0.48835529E-01  0.36291641E-01
  0.21325000E+01  0.46468668E+01  0.46551199E+01  0.47531016E+01  0.26488957E-01  0.48498263E-01  0.37511422E-01
  0.21444000E+01  0.46837696E+01  0.46933998E+01  0.47600198E+01  0.24639537E-01  0.48357899E-01  0.38751320E-01
  0.21564000E+01  0.47183716E+01  0.47295295E+01  0.47651073E+01  0.22739464E-01  0.48137945E-01  0.38751320E-01
  0.21684000E+01  0.47505299E+01  0.47633423E+01  0.47682474E+01  0.20795565E-01  0.48059769E-01  0.40077747E-01
  0.21804000E+01  0.47801206E+01  0.47947073E+01  0.47693505E+01  0.18818935E-01  0.47969641E-01  0.40173885E-01
  0.21924000E+01  0.48070540E+01  0.48234917E+01  0.47683274E+01  0.16272108E-01  0.47958315E-01  0.40474100E-01
  0.22043000E+01  0.48312576E+01  0.48495966E+01  0.47651193E+01  0.14142136E-01  0.46916263E-01  0.40674321E-01
  0.22163000E+01  0.48526976E+01  0.48729562E+01  0.47596858E+01  0.12687680E-01  0.47012553E-01  0.41163421E-01
  0.22283000E+01  0.48713640E+01  0.48935123E+01  0.47519957E+01  0.10534573E-01  0.46031271E-01  0.41447292E-01
  0.22403000E+01  0.48872719E+01  0.49112513E+01  0.47420513E+01  0.89507689E-02  0.45064137E-01  0.42081164E-01
