 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.21085000E+01  0.97596009E+06  0.97723894E+06  0.10117295E+07  0.64333235E+04  0.10478131E+05  0.75024449E+04
  0.21205000E+01  0.99032540E+06  0.99183676E+06  0.10196900E+07  0.62717644E+04  0.10495853E+05  0.77998897E+04
  0.21325000E+01  0.10043679E+07  0.10061518E+07  0.10273294E+07  0.57252898E+04  0.10482354E+05  0.81076716E+04
  0.21444000E+01  0.10179933E+07  0.10200863E+07  0.10345658E+07  0.53552768E+04  0.10510341E+05  0.84224004E+04
  0.21564000E+01  0.10312526E+07  0.10336912E+07  0.10414672E+07  0.49699626E+04  0.10521083E+05  0.84695319E+04
  0.21684000E+01  0.10440590E+07  0.10468749E+07  0.10479529E+07  0.45703947E+04  0.10562450E+05  0.88081819E+04
  0.21804000E+01  0.10563762E+07  0.10595998E+07  0.10539961E+07  0.41588647E+04  0.10600985E+05  0.88781726E+04
  0.21924000E+01  0.10681749E+07  0.10718275E+07  0.10595695E+07  0.36158233E+04  0.10656812E+05  0.89937450E+04
  0.22043000E+01  0.10793803E+07  0.10834775E+07  0.10646039E+07  0.31595794E+04  0.10481844E+05  0.90872943E+04
  0.22163000E+01  0.10900724E+07  0.10946232E+07  0.10691790E+07  0.28500622E+04  0.10560536E+05  0.92466322E+04
  0.22283000E+01  0.11001903E+07  0.11051925E+07  0.10732312E+07  0.23792176E+04  0.10396094E+05  0.93608093E+04
  0.22403000E+01  0.11097273E+07  0.11151722E+07  0.10767528E+07  0.20324043E+04  0.10232478E+05  0.95551500E+04
  0.22523000E+01  0.11186851E+07  0.11245544E+07  0.10797398E+07  0.16636799E+04  0.10320804E+05  0.94412039E+04
  0.22642000E+01  0.11270237E+07  0.11332851E+07  0.10821461E+07  0.12733674E+04  0.10166107E+05  0.96709550E+04
  0.22762000E+01  0.11348525E+07  0.11414693E+07  0.10840752E+07  0.86338246E+03  0.10016051E+05  0.95843707E+04
  0.22882000E+01  0.11421451E+07  0.11490669E+07  0.10854873E+07  0.43717874E+03  0.98716330E+04  0.95080736E+04
  0.23002000E+01  0.11489254E+07  0.11560968E+07  0.10864025E+07  0.00000000E+00  0.96628522E+04  0.94425301E+04
  0.23122000E+01  0.11552238E+07  0.11625768E+07  0.10868402E+07  0.44176413E+03  0.95234327E+04  0.93879945E+04
  0.23241000E+01  0.11610269E+07  0.11684827E+07  0.10867819E+07  0.88155135E+03  0.93935043E+04  0.91267508E+04
  0.23361000E+01  0.11664668E+07  0.11739508E+07  0.10863464E+07  0.88610305E+03  0.91747289E+04  0.90997635E+04
  0.23481000E+01  0.11715390E+07  0.11789618E+07  0.10855170E+07  0.14161992E+04  0.90578190E+04  0.89349018E+04
  0.23601000E+01  0.11762820E+07  0.11835545E+07  0.10843277E+07  0.18614417E+04  0.88342927E+04  0.87215551E+04
  0.23721000E+01  0.11807389E+07  0.11877697E+07  0.10828091E+07  0.22873405E+04  0.88792109E+04  0.85641940E+04
  0.23840000E+01  0.11849002E+07  0.11915988E+07  0.10809486E+07  0.24588498E+04  0.87790360E+04  0.84073855E+04
  0.23960000E+01  0.11889063E+07  0.11951834E+07  0.10788715E+07  0.28786433E+04  0.85534423E+04  0.80586350E+04
  0.24080000E+01  0.11927481E+07  0.11985179E+07  0.10765576E+07  0.30925174E+04  0.83239682E+04  0.79085108E+04
  0.24200000E+01  0.11964589E+07  0.12016434E+07  0.10740362E+07  0.34956479E+04  0.80913599E+04  0.77609906E+04
  0.24320000E+01  0.12000747E+07  0.12046003E+07  0.10713302E+07  0.37446771E+04  0.78565290E+04  0.74152954E+04
  0.24439000E+01  0.12035720E+07  0.12073790E+07  0.10684178E+07  0.40246998E+04  0.76202432E+04  0.72690198E+04
  0.24559000E+01  0.12070776E+07  0.12101134E+07  0.10654018E+07  0.43989355E+04  0.76576600E+04  0.71270409E+04
  0.24679000E+01  0.12105643E+07  0.12127864E+07  0.10622527E+07  0.47003254E+04  0.74204564E+04  0.67690659E+04
  0.24799000E+01  0.12140485E+07  0.12154308E+07  0.10589809E+07  0.47231804E+04  0.71847373E+04  0.64016822E+04
  0.24919000E+01  0.12175445E+07  0.12180685E+07  0.10555942E+07  0.50513119E+04  0.69519676E+04  0.62667851E+04
  0.25038000E+01  0.12210083E+07  0.12206742E+07  0.10520543E+07  0.54018986E+04  0.69851665E+04  0.60546699E+04
  0.25158000E+01  0.12245484E+07  0.12233650E+07  0.10484465E+07  0.54277883E+04  0.67555946E+04  0.59221730E+04
