#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 200  20
# Band-Index    1
   3.81444     -1.159923  0.010  0.000  0.000  0.001  0.084  0.666  0.009  0.084  0.025  0.880
   3.79179     -1.175170  0.010  0.000  0.000  0.001  0.077  0.680  0.008  0.077  0.025  0.876
   3.76913     -1.189115  0.009  0.000  0.000  0.000  0.063  0.705  0.008  0.063  0.025  0.872
   3.74648     -1.199952  0.008  0.000  0.000  0.000  0.039  0.747  0.009  0.039  0.027  0.869
   3.72383     -1.206505  0.007  0.000  0.000  0.000  0.013  0.791  0.010  0.013  0.030  0.866
   3.70118     -1.206505  0.007  0.000  0.000  0.000  0.013  0.791  0.010  0.013  0.030  0.866
   3.67853     -1.199952  0.008  0.000  0.000  0.000  0.039  0.747  0.009  0.039  0.027  0.869
   3.65588     -1.189115  0.009  0.000  0.000  0.000  0.063  0.705  0.008  0.063  0.025  0.872
   3.63322     -1.175170  0.010  0.000  0.000  0.001  0.077  0.680  0.008  0.077  0.025  0.876
   3.61057     -1.159923  0.010  0.000  0.000  0.001  0.084  0.666  0.009  0.084  0.025  0.880
   3.58792     -1.143423  0.011  0.000  0.000  0.001  0.088  0.661  0.009  0.088  0.026  0.882
   3.56527     -1.126113  0.011  0.000  0.000  0.001  0.088  0.660  0.009  0.088  0.028  0.886
   3.54262     -1.108274  0.011  0.000  0.000  0.001  0.088  0.660  0.010  0.088  0.030  0.889
   3.51997     -1.089884  0.010  0.000  0.000  0.001  0.088  0.660  0.011  0.088  0.033  0.892
   3.49731     -1.071715  0.010  0.000  0.000  0.002  0.087  0.661  0.012  0.087  0.037  0.896
   3.47466     -1.053511  0.010  0.000  0.000  0.002  0.086  0.661  0.014  0.086  0.041  0.900
   3.45201     -1.035759  0.010  0.000  0.000  0.002  0.085  0.660  0.015  0.085  0.046  0.904
   3.42936     -1.018654  0.009  0.000  0.000  0.002  0.084  0.657  0.017  0.084  0.052  0.908
   3.40671     -1.002304  0.009  0.000  0.000  0.002  0.084  0.654  0.020  0.084  0.059  0.911
   3.38406     -0.986786  0.009  0.000  0.000  0.002  0.084  0.648  0.022  0.084  0.066  0.915
   3.36140     -0.972268  0.009  0.000  0.000  0.002  0.084  0.641  0.024  0.084  0.074  0.919
   3.33875     -0.958843  0.008  0.000  0.000  0.002  0.084  0.634  0.027  0.084  0.081  0.922
   3.31610     -0.946587  0.008  0.000  0.000  0.002  0.084  0.625  0.030  0.084  0.090  0.925
   3.29345     -0.935608  0.008  0.000  0.000  0.002  0.084  0.617  0.033  0.084  0.099  0.927
   3.27080     -0.951831  0.000  0.003  0.003  0.000  0.057  0.000  0.572  0.057  0.190  0.884
   3.27080     -0.951831  0.000  0.003  0.003  0.000  0.057  0.000  0.572  0.057  0.190  0.884
   3.24122     -0.977137  0.000  0.003  0.003  0.000  0.058  0.000  0.576  0.058  0.192  0.890
   3.21165     -1.001753  0.000  0.002  0.002  0.000  0.058  0.000  0.580  0.058  0.193  0.894
   3.18208     -1.025545  0.000  0.001  0.001  0.000  0.058  0.000  0.585  0.058  0.195  0.899
   3.15250     -1.048334  0.000  0.001  0.001  0.000  0.056  0.000  0.591  0.056  0.197  0.905
   3.12293     -1.069794  0.000  0.001  0.001  0.000  0.054  0.000  0.599  0.054  0.199  0.909
   3.09336     -1.089815  0.000  0.001  0.001  0.000  0.050  0.000  0.608  0.050  0.202  0.913
   3.06378     -1.107872  0.000  0.000  0.000  0.000  0.045  0.000  0.619  0.045  0.206  0.916
   3.03421     -1.123602  0.000  0.000  0.000  0.000  0.040  0.000  0.630  0.040  0.210  0.919
   3.00463     -1.136469  0.000  0.000  0.000  0.000  0.034  0.000  0.641  0.034  0.213  0.922
   2.97506     -1.145961  0.000  0.000  0.000  0.000  0.028  0.000  0.651  0.028  0.217  0.922
   2.94549     -1.151609  0.000  0.000  0.000  0.000  0.023  0.000  0.657  0.023  0.219  0.923
   2.91591     -1.153117  0.000  0.000  0.000  0.000  0.021  0.000  0.660  0.021  0.220  0.922
   2.88634     -1.150287  0.000  0.000  0.000  0.000  0.021  0.000  0.658  0.021  0.219  0.920
   2.85677     -1.143615  0.000  0.000  0.000  0.000  0.024  0.000  0.649  0.024  0.216  0.917
   2.82719     -1.132996  0.000  0.002  0.002  0.000  0.031  0.000  0.636  0.031  0.212  0.913
   2.79762     -1.119125  0.000  0.002  0.002  0.000  0.041  0.000  0.619  0.041  0.207  0.910
   2.76805     -1.102490  0.000  0.002  0.002  0.000  0.052  0.000  0.598  0.052  0.199  0.906
   2.73847     -1.083826  0.000  0.002  0.002  0.000  0.067  0.000  0.573  0.067  0.191  0.903
   2.70890     -1.063798  0.000  0.002  0.002  0.000  0.085  0.000  0.545  0.085  0.182  0.902
   2.67932     -1.043335  0.000  0.002  0.002  0.000  0.105  0.000  0.515  0.105  0.171  0.901
   2.64975     -1.023039  0.000  0.002  0.002  0.000  0.128  0.000  0.481  0.128  0.160  0.903
   2.62018     -1.025485  0.005  0.002  0.002  0.003  0.061  0.212  0.118  0.061  0.356  0.823
   2.59060     -1.050565  0.008  0.002  0.002  0.002  0.040  0.208  0.134  0.040  0.401  0.838
   2.56103     -1.066195  0.011  0.001  0.001  0.001  0.022  0.217  0.146  0.022  0.438  0.859
   2.53146     -1.067478  0.011  0.001  0.001  0.000  0.019  0.233  0.148  0.019  0.444  0.879
   2.50188     -1.054673  0.011  0.001  0.001  0.001  0.034  0.255  0.139  0.034  0.416  0.892
   2.47231     -1.032863  0.009  0.001  0.001  0.001  0.057  0.285  0.122  0.057  0.367  0.899
   2.44274     -1.007974  0.007  0.001  0.001  0.001  0.080  0.323  0.103  0.080  0.311  0.907
   2.41316     -0.984249  0.005  0.001  0.001  0.001  0.100  0.367  0.085  0.100  0.255  0.916
   2.38359     -0.964023  0.003  0.000  0.000  0.001  0.117  0.413  0.068  0.117  0.204  0.923
   2.35401     -0.948245  0.002  0.000  0.000  0.001  0.129  0.456  0.053  0.129  0.161  0.930
   2.32444     -0.936687  0.001  0.000  0.000  0.001  0.137  0.492  0.042  0.137  0.126  0.936
   2.29487     -0.928620  0.001  0.000  0.000  0.000  0.142  0.523  0.033  0.142  0.098  0.940
   2.26529     -0.923295  0.000  0.000  0.000  0.000  0.145  0.546  0.027  0.145  0.079  0.942
   2.23572     -0.919699  0.000  0.000  0.000  0.000  0.146  0.564  0.022  0.146  0.064  0.944
   2.20615     -0.917712  0.000  0.000  0.000  0.000  0.147  0.577  0.018  0.147  0.055  0.945
   2.17657     -0.916496  0.000  0.000  0.000  0.000  0.148  0.585  0.016  0.148  0.048  0.945
   2.14700     -0.915948  0.000  0.000  0.000  0.000  0.148  0.589  0.015  0.148  0.045  0.945
   2.11743     -0.915800  0.000  0.000  0.000  0.000  0.554  0.042  0.055  0.291  0.004  0.945
   2.11743     -0.915800  0.000  0.000  0.000  0.000  0.494  0.043  0.049  0.350  0.010  0.945
   2.10070     -0.915587  0.000  0.000  0.000  0.000  0.383  0.232  0.038  0.272  0.021  0.945
   2.08397     -0.914937  0.000  0.000  0.000  0.000  0.115  0.267  0.011  0.505  0.047  0.945
   2.06724     -0.913887  0.000  0.000  0.000  0.000  0.033  0.371  0.003  0.484  0.054  0.945
   2.05051     -0.912436  0.000  0.000  0.000  0.000  0.350  0.515  0.034  0.022  0.023  0.946
   2.03378     -0.910724  0.000  0.000  0.000  0.000  0.440  0.423  0.043  0.025  0.014  0.945
   2.01705     -0.908537  0.000  0.000  0.000  0.000  0.248  0.508  0.024  0.133  0.033  0.946
   2.00032     -0.906020  0.000  0.000  0.000  0.000  0.041  0.540  0.004  0.308  0.052  0.946
   1.98359     -0.903188  0.000  0.000  0.000  0.000  0.074  0.254  0.007  0.561  0.049  0.946
   1.96686     -0.900174  0.000  0.000  0.000  0.000  0.288  0.175  0.027  0.428  0.028  0.945
   1.95013     -0.896913  0.000  0.000  0.000  0.000  0.513  0.309  0.047  0.068  0.008  0.945
   1.93340     -0.893512  0.000  0.000  0.000  0.000  0.261  0.485  0.023  0.146  0.030  0.945
   1.91667     -0.890328  0.000  0.000  0.000  0.000  0.188  0.538  0.017  0.164  0.037  0.944
   1.89994     -0.886902  0.000  0.000  0.000  0.000  0.301  0.367  0.026  0.222  0.026  0.943
   1.88321     -0.883631  0.000  0.000  0.000  0.000  0.061  0.562  0.006  0.267  0.047  0.942
   1.86648     -0.880682  0.000  0.000  0.000  0.000  0.303  0.055  0.027  0.530  0.025  0.940
   1.84976     -0.878303  0.000  0.000  0.000  0.000  0.127  0.198  0.012  0.558  0.042  0.937
   1.83303     -0.876876  0.000  0.000  0.001  0.000  0.549  0.058  0.054  0.266  0.003  0.931
   1.81630     -0.876906  0.000  0.001  0.000  0.001  0.113  0.341  0.013  0.401  0.053  0.922
   1.79957     -0.879713  0.000  0.000  0.001  0.000  0.489  0.112  0.077  0.219  0.009  0.908
   1.78284     -0.886793  0.000  0.000  0.002  0.001  0.464  0.222  0.115  0.070  0.010  0.883
   1.76611     -0.900685  0.000  0.001  0.001  0.002  0.222  0.271  0.099  0.156  0.094  0.847
   1.74938     -0.923691  0.000  0.000  0.004  0.003  0.298  0.190  0.252  0.024  0.037  0.807
   1.73265     -0.955643  0.000  0.003  0.004  0.000  0.209  0.011  0.315  0.163  0.069  0.776
   1.71592     -0.994292  0.000  0.006  0.003  0.000  0.107  0.008  0.258  0.172  0.204  0.758
   1.69919     -1.036952  0.000  0.006  0.003  0.000  0.080  0.008  0.278  0.137  0.241  0.754
   1.68246     -1.081656  0.000  0.000  0.005  0.004  0.091  0.082  0.416  0.012  0.147  0.756
   1.66573     -1.127122  0.000  0.003  0.000  0.005  0.006  0.085  0.037  0.065  0.560  0.763
   1.64900     -1.172399  0.000  0.005  0.000  0.003  0.005  0.048  0.034  0.085  0.592  0.774
   1.63227     -1.217032  0.000  0.003  0.004  0.000  0.068  0.001  0.536  0.056  0.119  0.786
   1.61554     -1.260241  0.000  0.003  0.002  0.001  0.029  0.018  0.262  0.067  0.419  0.802
   1.59881     -1.301526  0.000  0.003  0.001  0.001  0.015  0.021  0.152  0.071  0.555  0.818
   1.58209     -1.340306  0.000  0.003  0.000  0.002  0.001  0.048  0.014  0.052  0.717  0.836
   1.56536     -1.375968  0.000  0.000  0.001  0.003  0.022  0.063  0.249  0.012  0.506  0.854
   1.54863     -1.407854  0.000  0.001  0.002  0.000  0.057  0.003  0.711  0.033  0.066  0.873
   1.53190     -1.435274  0.000  0.000  0.001  0.000  0.053  0.013  0.712  0.024  0.086  0.890
   1.51517     -1.457532  0.000  0.000  0.000  0.000  0.000  0.046  0.002  0.042  0.815  0.905
   1.49844     -1.473985  0.000  0.000  0.000  0.000  0.037  0.046  0.530  0.003  0.300  0.919
   1.48171     -1.484096  0.000  0.000  0.000  0.000  0.012  0.053  0.178  0.020  0.663  0.926
   1.46498     -1.487508  0.000  0.000  0.000  0.000  0.034  0.014  0.491  0.038  0.352  0.929
   1.46498     -1.487508  0.000  0.000  0.000  0.000  0.024  0.032  0.356  0.031  0.487  0.929
   1.42742     -1.482176  0.000  0.000  0.000  0.000  0.014  0.014  0.210  0.057  0.630  0.925
   1.38985     -1.467097  0.000  0.000  0.000  0.000  0.015  0.015  0.208  0.056  0.622  0.916
   1.35229     -1.444525  0.000  0.000  0.001  0.001  0.016  0.016  0.203  0.058  0.610  0.906
   1.31473     -1.417335  0.002  0.000  0.001  0.001  0.017  0.017  0.198  0.063  0.596  0.897
   1.27716     -1.388065  0.003  0.000  0.001  0.001  0.018  0.018  0.193  0.072  0.580  0.888
   1.23960     -1.358432  0.006  0.000  0.001  0.001  0.020  0.020  0.188  0.083  0.565  0.884
   1.20203     -1.329668  0.007  0.000  0.001  0.001  0.021  0.021  0.184  0.093  0.552  0.881
   1.16447     -1.301751  0.010  0.000  0.001  0.001  0.022  0.022  0.180  0.103  0.540  0.881
   1.12691     -1.275001  0.012  0.000  0.001  0.001  0.023  0.023  0.176  0.113  0.530  0.882
   1.08934     -1.249244  0.013  0.000  0.001  0.001  0.024  0.024  0.174  0.121  0.522  0.882
   1.05178     -1.224273  0.015  0.000  0.001  0.001  0.025  0.025  0.172  0.128  0.515  0.883
   1.01422     -1.199752  0.017  0.000  0.001  0.001  0.025  0.025  0.170  0.134  0.511  0.884
   0.97665     -1.176096  0.018  0.000  0.001  0.001  0.025  0.025  0.169  0.139  0.507  0.884
   0.93909     -1.152858  0.020  0.000  0.001  0.001  0.025  0.025  0.168  0.141  0.505  0.885
   0.90153     -1.129999  0.021  0.000  0.001  0.001  0.024  0.024  0.168  0.144  0.503  0.884
   0.86396     -1.107654  0.022  0.000  0.001  0.001  0.022  0.022  0.167  0.146  0.502  0.884
   0.82640     -1.086158  0.024  0.000  0.001  0.001  0.021  0.021  0.168  0.147  0.502  0.883
   0.78884     -1.065091  0.025  0.000  0.001  0.001  0.018  0.018  0.168  0.149  0.502  0.882
   0.75127     -1.044585  0.026  0.000  0.001  0.001  0.016  0.016  0.167  0.151  0.502  0.881
   0.71371     -1.025101  0.029  0.000  0.001  0.001  0.013  0.013  0.167  0.155  0.502  0.879
   0.67614     -1.006480  0.030  0.000  0.000  0.000  0.010  0.010  0.167  0.159  0.502  0.878
   0.63858     -0.988753  0.032  0.000  0.000  0.000  0.007  0.007  0.167  0.163  0.500  0.878
   0.60102     -0.971843  0.033  0.000  0.000  0.000  0.005  0.005  0.167  0.167  0.499  0.877
   0.56345     -0.955736  0.034  0.000  0.000  0.000  0.003  0.003  0.166  0.172  0.497  0.877
   0.52589     -0.940555  0.036  0.000  0.000  0.000  0.001  0.001  0.166  0.175  0.497  0.877
   0.48833     -0.925524  0.036  0.000  0.000  0.000  0.001  0.001  0.166  0.178  0.496  0.877
   0.45076     -0.910811  0.036  0.000  0.000  0.000  0.000  0.000  0.166  0.180  0.496  0.878
   0.41320     -0.896244  0.036  0.000  0.000  0.000  0.000  0.000  0.166  0.181  0.497  0.879
   0.37564     -0.881736  0.035  0.000  0.000  0.000  0.000  0.000  0.165  0.182  0.497  0.880
   0.33807     -0.867754  0.034  0.000  0.000  0.000  0.001  0.001  0.166  0.184  0.497  0.882
   0.30051     -0.853511  0.032  0.000  0.000  0.000  0.002  0.002  0.165  0.188  0.496  0.885
   0.26295     -0.839795  0.029  0.000  0.001  0.001  0.003  0.003  0.163  0.196  0.490  0.888
   0.22538     -0.827035  0.026  0.000  0.001  0.001  0.006  0.006  0.161  0.210  0.482  0.892
   0.18782     -0.815800  0.023  0.000  0.001  0.001  0.009  0.009  0.156  0.231  0.468  0.897
   0.15025     -0.807106  0.019  0.000  0.001  0.001  0.014  0.014  0.149  0.257  0.448  0.904
   0.11269     -0.800983  0.016  0.000  0.001  0.001  0.019  0.019  0.141  0.289  0.423  0.911
   0.07513     -0.797695  0.013  0.000  0.001  0.001  0.025  0.025  0.132  0.325  0.395  0.918
   0.03756     -0.797505  0.011  0.000  0.001  0.001  0.030  0.030  0.122  0.362  0.366  0.925
   0.00000     -0.800046  0.009  0.000  0.001  0.001  0.036  0.036  0.113  0.398  0.338  0.930
 
# Band-Index   13
   0.00000     -0.559507  0.000  0.004  0.004  0.004  0.240  0.240  0.279  0.000  0.093  0.864
   0.03756     -0.570566  0.000  0.004  0.004  0.004  0.212  0.212  0.317  0.000  0.106  0.860
   0.07513     -0.585390  0.000  0.004  0.004  0.004  0.180  0.180  0.364  0.000  0.121  0.857
   0.11269     -0.603428  0.000  0.004  0.004  0.004  0.145  0.145  0.415  0.000  0.139  0.855
   0.15025     -0.624532  0.000  0.002  0.004  0.004  0.110  0.110  0.469  0.000  0.156  0.857
   0.18782     -0.646862  0.000  0.002  0.003  0.003  0.080  0.080  0.520  0.000  0.174  0.861
   0.22538     -0.669354  0.000  0.002  0.002  0.002  0.053  0.053  0.566  0.000  0.189  0.867
   0.26295     -0.689818  0.000  0.001  0.002  0.002  0.033  0.033  0.603  0.000  0.201  0.875
   0.30051     -0.706489  0.000  0.000  0.001  0.001  0.017  0.017  0.634  0.000  0.211  0.882
   0.33807     -0.717859  0.000  0.000  0.001  0.001  0.006  0.006  0.655  0.000  0.218  0.888
   0.37564     -0.722609  0.000  0.000  0.000  0.000  0.000  0.000  0.667  0.000  0.223  0.892
   0.41320     -0.720896  0.000  0.000  0.000  0.000  0.000  0.000  0.667  0.000  0.222  0.891
   0.45076     -0.730066  0.000  0.000  0.002  0.002  0.449  0.449  0.000  0.000  0.000  0.903
   0.48833     -0.741128  0.001  0.000  0.002  0.002  0.446  0.446  0.000  0.003  0.000  0.902
   0.52589     -0.750683  0.002  0.000  0.002  0.002  0.444  0.444  0.000  0.006  0.001  0.900
   0.56345     -0.758447  0.004  0.000  0.002  0.002  0.440  0.440  0.001  0.010  0.002  0.899
   0.60102     -0.764355  0.005  0.000  0.002  0.002  0.436  0.436  0.001  0.014  0.004  0.899
   0.63858     -0.768118  0.007  0.000  0.002  0.002  0.431  0.431  0.002  0.017  0.006  0.898
   0.67614     -0.769727  0.009  0.000  0.001  0.001  0.427  0.427  0.003  0.022  0.010  0.898
   0.71371     -0.769058  0.010  0.000  0.000  0.000  0.421  0.421  0.005  0.024  0.013  0.897
   0.75127     -0.766007  0.012  0.000  0.000  0.000  0.416  0.416  0.006  0.027  0.017  0.897
   0.78884     -0.761189  0.013  0.000  0.000  0.000  0.412  0.412  0.007  0.030  0.021  0.897
   0.82640     -0.757135  0.000  0.005  0.001  0.001  0.308  0.308  0.129  0.000  0.043  0.795
   0.86396     -0.778665  0.000  0.004  0.001  0.001  0.318  0.318  0.119  0.000  0.039  0.801
   0.90153     -0.799970  0.000  0.004  0.001  0.001  0.327  0.327  0.112  0.000  0.037  0.809
   0.93909     -0.821179  0.000  0.003  0.001  0.001  0.335  0.335  0.108  0.000  0.036  0.818
   0.97665     -0.840032  0.000  0.003  0.001  0.001  0.342  0.342  0.106  0.000  0.035  0.828
   1.01422     -0.857632  0.000  0.002  0.001  0.001  0.346  0.346  0.106  0.000  0.035  0.839
   1.05178     -0.874571  0.000  0.002  0.001  0.001  0.347  0.347  0.111  0.000  0.037  0.847
   1.08934     -0.891986  0.000  0.001  0.002  0.002  0.342  0.342  0.120  0.000  0.040  0.851
   1.12691     -0.912288  0.000  0.001  0.002  0.002  0.328  0.328  0.141  0.000  0.047  0.850
   1.16447     -0.940253  0.000  0.001  0.003  0.003  0.296  0.296  0.180  0.000  0.060  0.837
   1.20203     -0.983226  0.000  0.001  0.003  0.003  0.240  0.240  0.245  0.000  0.082  0.814
   1.23960     -1.047821  0.000  0.000  0.005  0.005  0.169  0.169  0.330  0.000  0.110  0.789
   1.27716     -1.133500  0.000  0.000  0.005  0.005  0.111  0.111  0.413  0.000  0.138  0.782
   1.31473     -1.230394  0.000  0.000  0.004  0.004  0.075  0.075  0.480  0.000  0.160  0.798
   1.35229     -1.326341  0.000  0.000  0.003  0.003  0.056  0.056  0.535  0.000  0.179  0.831
   1.38985     -1.409275  0.000  0.000  0.001  0.001  0.047  0.047  0.582  0.000  0.194  0.874
   1.42742     -1.466701  0.000  0.000  0.000  0.000  0.044  0.044  0.618  0.000  0.206  0.913
   1.46498     -1.487508  0.000  0.000  0.000  0.000  0.033  0.025  0.487  0.026  0.356  0.929
   1.46498     -1.487508  0.000  0.000  0.000  0.000  0.023  0.043  0.352  0.019  0.491  0.929
   1.48171     -1.484096  0.000  0.000  0.000  0.000  0.045  0.004  0.663  0.037  0.178  0.926
   1.49844     -1.473985  0.000  0.000  0.000  0.000  0.020  0.011  0.300  0.054  0.530  0.919
   1.51517     -1.457532  0.000  0.000  0.000  0.000  0.058  0.012  0.815  0.017  0.002  0.905
   1.53190     -1.435274  0.000  0.000  0.000  0.001  0.006  0.047  0.086  0.037  0.712  0.890
   1.54863     -1.407854  0.000  0.001  0.000  0.002  0.005  0.059  0.066  0.029  0.711  0.873
   1.56536     -1.375968  0.000  0.002  0.002  0.000  0.043  0.002  0.506  0.052  0.249  0.854
   1.58209     -1.340306  0.000  0.000  0.003  0.001  0.066  0.020  0.717  0.015  0.014  0.836
   1.59881     -1.301526  0.000  0.000  0.003  0.003  0.056  0.051  0.555  0.000  0.152  0.818
   1.61554     -1.260241  0.000  0.000  0.003  0.003  0.047  0.059  0.419  0.009  0.262  0.802
   1.63227     -1.217032  0.000  0.002  0.001  0.005  0.015  0.082  0.119  0.028  0.536  0.786
   1.64900     -1.172399  0.000  0.000  0.005  0.003  0.087  0.044  0.592  0.007  0.034  0.774
   1.66573     -1.127122  0.000  0.002  0.006  0.001  0.098  0.019  0.560  0.040  0.037  0.763
   1.68246     -1.081656  0.000  0.006  0.002  0.002  0.032  0.041  0.147  0.111  0.416  0.756
   1.69919     -1.036952  0.000  0.000  0.003  0.006  0.069  0.143  0.241  0.013  0.278  0.754
   1.71592     -0.994291  0.000  0.000  0.003  0.006  0.085  0.184  0.204  0.019  0.258  0.758
   1.73265     -0.955643  0.000  0.002  0.001  0.006  0.046  0.244  0.069  0.092  0.315  0.776
   1.74938     -0.923690  0.000  0.004  0.000  0.002  0.043  0.151  0.037  0.318  0.252  0.807
   1.76611     -0.900685  0.000  0.002  0.001  0.001  0.211  0.162  0.094  0.277  0.099  0.847
   1.78284     -0.886793  0.000  0.002  0.000  0.001  0.040  0.282  0.010  0.433  0.115  0.883
   1.79957     -0.879713  0.000  0.001  0.000  0.001  0.058  0.434  0.009  0.328  0.077  0.908
   1.81630     -0.876906  0.000  0.000  0.001  0.000  0.456  0.229  0.053  0.169  0.013  0.922
