 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.62382000E+01  0.71102348E+06  0.71102348E+06  0.71102348E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.62777000E+01  0.72105645E+06  0.72105645E+06  0.72105645E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.63172000E+01  0.73466706E+06  0.73466706E+06  0.73466706E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.63567000E+01  0.75260524E+06  0.75260524E+06  0.75260524E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.63962000E+01  0.77506958E+06  0.77506958E+06  0.77506958E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.64356000E+01  0.80156855E+06  0.80156855E+06  0.80156855E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.64751000E+01  0.83081366E+06  0.83081366E+06  0.83081366E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.65146000E+01  0.86079976E+06  0.86079976E+06  0.86079976E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.65541000E+01  0.88913808E+06  0.88913808E+06  0.88913808E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.65936000E+01  0.91357727E+06  0.91357727E+06  0.91357727E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.66331000E+01  0.93249876E+06  0.93249876E+06  0.93249876E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.66725000E+01  0.94531984E+06  0.94531984E+06  0.94531984E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.67120000E+01  0.95267424E+06  0.95267424E+06  0.95267424E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.67515000E+01  0.95611038E+06  0.95611038E+06  0.95611038E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.67910000E+01  0.95776660E+06  0.95776660E+06  0.95776660E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.68305000E+01  0.95964570E+06  0.95964570E+06  0.95964570E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.68700000E+01  0.96314651E+06  0.96314651E+06  0.96314651E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.69094000E+01  0.96877554E+06  0.96877554E+06  0.96877554E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.69489000E+01  0.97617381E+06  0.97617381E+06  0.97617381E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.69884000E+01  0.98440331E+06  0.98440331E+06  0.98440331E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.70279000E+01  0.99230577E+06  0.99230577E+06  0.99230577E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.70674000E+01  0.99894810E+06  0.99894810E+06  0.99894810E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.71069000E+01  0.10037739E+07  0.10037739E+07  0.10037739E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.71463000E+01  0.10067517E+07  0.10067517E+07  0.10067517E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.71858000E+01  0.10083530E+07  0.10083530E+07  0.10083530E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.72253000E+01  0.10093688E+07  0.10093688E+07  0.10093688E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.72648000E+01  0.10107914E+07  0.10107914E+07  0.10107914E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73043000E+01  0.10136963E+07  0.10136963E+07  0.10136963E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73437000E+01  0.10188873E+07  0.10188873E+07  0.10188873E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73832000E+01  0.10269518E+07  0.10269518E+07  0.10269518E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74227000E+01  0.10378820E+07  0.10378820E+07  0.10378820E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74622000E+01  0.10512581E+07  0.10512581E+07  0.10512581E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.75017000E+01  0.10662443E+07  0.10662443E+07  0.10662443E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.75412000E+01  0.10817678E+07  0.10817678E+07  0.10817678E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.75806000E+01  0.10966479E+07  0.10966479E+07  0.10966479E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.76201000E+01  0.11098735E+07  0.11098735E+07  0.11098735E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.76596000E+01  0.11206316E+07  0.11206316E+07  0.11206316E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.76991000E+01  0.11285642E+07  0.11285642E+07  0.11285642E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.77386000E+01  0.11337584E+07  0.11337584E+07  0.11337584E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.77781000E+01  0.11366878E+07  0.11366878E+07  0.11366878E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.78175000E+01  0.11380335E+07  0.11380335E+07  0.11380335E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.78570000E+01  0.11385490E+07  0.11385490E+07  0.11385490E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.78965000E+01  0.11387166E+07  0.11387166E+07  0.11387166E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.79360000E+01  0.11388001E+07  0.11388001E+07  0.11388001E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.79755000E+01  0.11388962E+07  0.11388962E+07  0.11388962E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.80149000E+01  0.11391464E+07  0.11391464E+07  0.11391464E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.80544000E+01  0.11398067E+07  0.11398067E+07  0.11398067E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.80939000E+01  0.11411713E+07  0.11411713E+07  0.11411713E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.81334000E+01  0.11434157E+07  0.11434157E+07  0.11434157E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.81729000E+01  0.11463561E+07  0.11463561E+07  0.11463561E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.82124000E+01  0.11494057E+07  0.11494057E+07  0.11494057E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
