 #Energy       XX              YY             ZZ              XY              YZ              XZ       
 #Energy       XX              YY             ZZ              XY              YZ              XZ       
  4.4166  0.28979128E+01  0.28979128E+01  0.28979128E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.4464  0.27355194E+01  0.27355194E+01  0.27355194E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.4763  0.25698862E+01  0.25698862E+01  0.25698862E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.5061  0.24075460E+01  0.24075460E+01  0.24075460E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.5360  0.22551456E+01  0.22551456E+01  0.22551456E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.5658  0.21184962E+01  0.21184962E+01  0.21184962E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.5956  0.20018379E+01  0.20018379E+01  0.20018379E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.6255  0.19074207E+01  0.19074207E+01  0.19074207E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.6553  0.18355657E+01  0.18355657E+01  0.18355657E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.6852  0.17850846E+01  0.17850846E+01  0.17850846E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.7150  0.17539808E+01  0.17539808E+01  0.17539808E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.7449  0.17401382E+01  0.17401382E+01  0.17401382E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.7747  0.17417970E+01  0.17417970E+01  0.17417970E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.8045  0.17576032E+01  0.17576032E+01  0.17576032E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.8344  0.17862033E+01  0.17862033E+01  0.17862033E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.8642  0.18256500E+01  0.18256500E+01  0.18256500E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.8941  0.18729490E+01  0.18729490E+01  0.18729490E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.9239  0.19239962E+01  0.19239962E+01  0.19239962E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.9537  0.19739416E+01  0.19739416E+01  0.19739416E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.9836  0.20180284E+01  0.20180284E+01  0.20180284E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.0134  0.20522405E+01  0.20522405E+01  0.20522405E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.0433  0.20738580E+01  0.20738580E+01  0.20738580E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.0731  0.20817034E+01  0.20817034E+01  0.20817034E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.1030  0.20760542E+01  0.20760542E+01  0.20760542E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.1328  0.20583644E+01  0.20583644E+01  0.20583644E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.1626  0.20310241E+01  0.20310241E+01  0.20310241E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.1925  0.19969769E+01  0.19969769E+01  0.19969769E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.2223  0.19593814E+01  0.19593814E+01  0.19593814E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.2522  0.19213023E+01  0.19213023E+01  0.19213023E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.2820  0.18853773E+01  0.18853773E+01  0.18853773E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.3118  0.18536236E+01  0.18536236E+01  0.18536236E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.3417  0.18272488E+01  0.18272488E+01  0.18272488E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.3715  0.18065563E+01  0.18065563E+01  0.18065563E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.4014  0.17909348E+01  0.17909348E+01  0.17909348E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.4312  0.17789999E+01  0.17789999E+01  0.17789999E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.4611  0.17687826E+01  0.17687826E+01  0.17687826E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.4909  0.17579456E+01  0.17579456E+01  0.17579456E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.5207  0.17441788E+01  0.17441788E+01  0.17441788E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.5506  0.17255004E+01  0.17255004E+01  0.17255004E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.5804  0.17005222E+01  0.17005222E+01  0.17005222E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.6103  0.16686947E+01  0.16686947E+01  0.16686947E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.6401  0.16304981E+01  0.16304981E+01  0.16304981E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.6699  0.15874428E+01  0.15874428E+01  0.15874428E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.6998  0.15419876E+01  0.15419876E+01  0.15419876E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.7296  0.14973399E+01  0.14973399E+01  0.14973399E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.7595  0.14570418E+01  0.14570418E+01  0.14570418E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.7893  0.14245381E+01  0.14245381E+01  0.14245381E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.8192  0.14025758E+01  0.14025758E+01  0.14025758E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.8490  0.13925738E+01  0.13925738E+01  0.13925738E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.8788  0.13942490E+01  0.13942490E+01  0.13942490E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.9087  0.14054803E+01  0.14054803E+01  0.14054803E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.9385  0.14226064E+01  0.14226064E+01  0.14226064E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.9684  0.14411176E+01  0.14411176E+01  0.14411176E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.9982  0.14565044E+01  0.14565044E+01  0.14565044E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.0281  0.14650416E+01  0.14650416E+01  0.14650416E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.0579  0.14641182E+01  0.14641182E+01  0.14641182E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.0877  0.14525086E+01  0.14525086E+01  0.14525086E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.1176  0.14301114E+01  0.14301114E+01  0.14301114E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.1474  0.13979059E+01  0.13979059E+01  0.13979059E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.1773  0.13575428E+01  0.13575428E+01  0.13575428E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.2071  0.13112577E+01  0.13112577E+01  0.13112577E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.2369  0.12614773E+01  0.12614773E+01  0.12614773E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.2668  0.12106777E+01  0.12106777E+01  0.12106777E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.2966  0.11611912E+01  0.11611912E+01  0.11611912E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.3265  0.11149985E+01  0.11149985E+01  0.11149985E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.3563  0.10735839E+01  0.10735839E+01  0.10735839E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.3862  0.10379493E+01  0.10379493E+01  0.10379493E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.4160  0.10085885E+01  0.10085885E+01  0.10085885E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.4458  0.98559701E+00  0.98559701E+00  0.98559701E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.4757  0.96867012E+00  0.96867012E+00  0.96867012E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.5055  0.95733543E+00  0.95733543E+00  0.95733543E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.5354  0.95084991E+00  0.95084991E+00  0.95084991E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.5652  0.94828471E+00  0.94828471E+00  0.94828471E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.5950  0.94852524E+00  0.94852524E+00  0.94852524E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.6249  0.95016908E+00  0.95016908E+00  0.95016908E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.6547  0.95171590E+00  0.95171590E+00  0.95171590E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.6846  0.95156751E+00  0.95156751E+00  0.95156751E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.7144  0.94820911E+00  0.94820911E+00  0.94820911E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.7443  0.94044039E+00  0.94044039E+00  0.94044039E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.7741  0.92758222E+00  0.92758222E+00  0.92758222E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.8039  0.90948306E+00  0.90948306E+00  0.90948306E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
