 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.49239000E+01  0.15876381E+07  0.15876381E+07  0.15876381E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.49537000E+01  0.15889472E+07  0.15889472E+07  0.15889472E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.49836000E+01  0.15891921E+07  0.15891921E+07  0.15891921E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.50134000E+01  0.15875939E+07  0.15875939E+07  0.15875939E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.50433000E+01  0.15840402E+07  0.15840402E+07  0.15840402E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.50731000E+01  0.15787492E+07  0.15787492E+07  0.15787492E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.51030000E+01  0.15722011E+07  0.15722011E+07  0.15722011E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.51328000E+01  0.15648848E+07  0.15648848E+07  0.15648848E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.51626000E+01  0.15574731E+07  0.15574731E+07  0.15574731E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.51925000E+01  0.15506245E+07  0.15506245E+07  0.15506245E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.52223000E+01  0.15448843E+07  0.15448843E+07  0.15448843E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.52522000E+01  0.15407809E+07  0.15407809E+07  0.15407809E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.52820000E+01  0.15382996E+07  0.15382996E+07  0.15382996E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.53119000E+01  0.15370857E+07  0.15370857E+07  0.15370857E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.53417000E+01  0.15365330E+07  0.15365330E+07  0.15365330E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.53715000E+01  0.15362021E+07  0.15362021E+07  0.15362021E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.54014000E+01  0.15358433E+07  0.15358433E+07  0.15358433E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.54312000E+01  0.15354621E+07  0.15354621E+07  0.15354621E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.54611000E+01  0.15357764E+07  0.15357764E+07  0.15357764E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.54909000E+01  0.15380567E+07  0.15380567E+07  0.15380567E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.55207000E+01  0.15443096E+07  0.15443096E+07  0.15443096E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.55506000E+01  0.15572614E+07  0.15572614E+07  0.15572614E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.55804000E+01  0.15798072E+07  0.15798072E+07  0.15798072E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.56103000E+01  0.16127636E+07  0.16127636E+07  0.16127636E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.56401000E+01  0.16513022E+07  0.16513022E+07  0.16513022E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.56700000E+01  0.16859963E+07  0.16859963E+07  0.16859963E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.56998000E+01  0.17090443E+07  0.17090443E+07  0.17090443E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.57296000E+01  0.17195628E+07  0.17195628E+07  0.17195628E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.57595000E+01  0.17219119E+07  0.17219119E+07  0.17219119E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.57893000E+01  0.17209108E+07  0.17209108E+07  0.17209108E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.58192000E+01  0.17196843E+07  0.17196843E+07  0.17196843E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.58490000E+01  0.17195346E+07  0.17195346E+07  0.17195346E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.58788000E+01  0.17208070E+07  0.17208070E+07  0.17208070E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.59087000E+01  0.17233212E+07  0.17233212E+07  0.17233212E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.59385000E+01  0.17266389E+07  0.17266389E+07  0.17266389E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.59684000E+01  0.17305704E+07  0.17305704E+07  0.17305704E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.59982000E+01  0.17350336E+07  0.17350336E+07  0.17350336E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.60281000E+01  0.17401138E+07  0.17401138E+07  0.17401138E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.60579000E+01  0.17452351E+07  0.17452351E+07  0.17452351E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.60877000E+01  0.17491586E+07  0.17491586E+07  0.17491586E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.61176000E+01  0.17511603E+07  0.17511603E+07  0.17511603E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.61474000E+01  0.17514874E+07  0.17514874E+07  0.17514874E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.61773000E+01  0.17508127E+07  0.17508127E+07  0.17508127E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.62071000E+01  0.17495645E+07  0.17495645E+07  0.17495645E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.62369000E+01  0.17479648E+07  0.17479648E+07  0.17479648E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.62668000E+01  0.17460632E+07  0.17460632E+07  0.17460632E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.62966000E+01  0.17438241E+07  0.17438241E+07  0.17438241E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.63265000E+01  0.17414337E+07  0.17414337E+07  0.17414337E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
